Id,SalePrice,LogSalePrice,fold
933,320000,12.676079399771028,0
934,190000,12.154784614286667,2
935,242000,12.396697137361691,2
936,79900,11.2885436473206,0
937,184900,12.127575825689416,3
938,253000,12.441148720271016,0
939,239799,12.387560521575551,2
940,244400,12.406565597924237,0
941,150900,11.924379271639218,1
942,214000,12.273735966890268,1
943,150000,11.918397239722838,2
944,143000,11.870606902224589,1
945,137500,11.83138646878959,2
946,124900,11.73527670248674,2
947,143000,11.870606902224589,0
948,270000,12.506180941677355,3
949,192500,12.167856627501678,0
950,197500,12.193498926601634,2
951,129000,11.767575435251748,2
952,119900,11.694421681264394,0
953,133900,11.804855999911272,4
954,172000,12.055255569732177,1
955,127500,11.755879486687116,0
956,145000,11.884495917930655,4
957,124000,11.728044909070784,4
958,132000,11.790564777297387,4
959,185000,12.128116509451258,4
960,155000,11.951186847493476,0
961,116500,11.66565513564204,4
962,272000,12.513561021741964,4
963,155000,11.951186847493476,3
964,239000,12.384223015005311,1
965,214900,12.277932735946903,2
966,178900,12.094587859196112,1
967,160000,11.982935344196433,0
968,135000,11.81303746480054,1
969,37900,10.542732775946709,3
970,140000,11.849404844423074,1
971,135000,11.81303746480054,3
972,173000,12.06105265381003,1
973,99500,11.507922973347435,3
974,182000,12.111767460549332,4
975,167500,12.02874460037869,2
976,165000,12.013706813470414,1
977,85500,11.356283350762888,4
978,199900,12.20557752297723,1
979,110000,11.60824473564232,3
980,139000,11.842236406331557,0
981,178400,12.091789104493502,2
982,336000,12.724869415131389,3
983,159895,11.982278882874375,4
984,255900,12.45254592991672,2
985,126000,11.744045122410055,0
986,125000,11.736077016252436,2
987,117000,11.669937760751914,2
988,395192,12.887129532148371,2
989,195000,12.180759965737863,1
990,197000,12.190964083849376,0
991,348000,12.759960632315702,3
992,168000,12.031725210748633,1
993,187000,12.138869243416009,3
994,173900,12.066241450757124,3
995,337500,12.729323752253295,1
996,121600,11.7085004721646,2
997,136500,11.824087219587645,4
998,185000,12.128116509451258,3
999,91000,11.418625774449598,2
1000,206000,12.235636302128867,2
1001,82000,11.31448672129398,2
1002,86000,11.362114203075018,0
1003,232000,12.354496960983983,1
1004,136905,11.827049837927534,3
1005,181000,12.10625783509458,3
1006,149900,11.917730355182512,1
1007,163500,12.004574385508691,0
1008,88000,11.38510345703214,2
1009,240000,12.388398368982116,0
1010,102000,11.53273789613992,3
1011,135000,11.81303746480054,1
1012,100000,11.51293546492023,2
1013,165000,12.013706813470414,3
1014,85000,11.350418300109132,4
1015,119200,11.688566422839942,0
1016,227000,12.33270970174018,4
1017,203000,12.220966184120163,3
1018,187500,12.141539457711714,4
1019,160000,11.982935344196433,4
1020,213490,12.271349956195545,0
1021,176000,12.07824495582233,4
1022,194000,12.175618592671356,4
1023,87000,11.373674891823535,4
1024,191000,12.160033942617156,2
1025,287000,12.567240979056246,0
1026,112500,11.630717389475995,0
1027,167500,12.02874460037869,4
1028,293077,12.588194064175278,0
1029,105000,11.561725152903833,2
1030,118000,11.678448377988165,4
1031,160000,11.982935344196433,1
1032,197000,12.190964083849376,0
1033,310000,12.644330802262578,0
1034,230000,12.345838935721968,0
1035,119750,11.693169865968985,1
1036,84000,11.338583982516496,2
1037,315500,12.66191713053049,0
1038,287000,12.567240979056246,1
1039,97000,11.48247656671073,1
1040,80000,11.289794413577894,4
1041,155000,11.951186847493476,3
1042,173000,12.06105265381003,2
1043,196000,12.185875040240456,0
1044,262280,12.47717172708952,1
1045,278000,12.535379989788607,0
1046,139600,11.846543632608537,4
1047,556581,13.229569788348703,4
1048,145000,11.884495917930655,1
1049,115000,11.652696102959752,1
1050,84900,11.349241150793087,0
1051,176485,12.080996832096169,2
1052,200141,12.206782393599411,0
1053,165000,12.013706813470414,4
1054,144500,11.881041706925902,0
1055,255000,12.449022745701502,0
1056,180000,12.100717685412471,2
1057,185850,12.13270055639427,1
1058,248000,12.421188057397057,4
1059,335000,12.721888795877376,1
1060,220000,12.301387370778713,1
1061,213500,12.271396795480596,4
1062,81000,11.302216779257382,4
1063,90000,11.407576060361786,1
1064,110500,11.612779849672751,3
1065,154000,11.944714374881176,2
1066,328000,12.700771936142122,4
1067,178000,12.08954444723597,1
1068,167900,12.031129798974042,1
1069,151400,11.927687224983488,2
1070,135000,11.81303746480054,0
1071,135000,11.81303746480054,3
1072,154000,11.944714374881176,2
1073,91500,11.42410518016564,4
1074,159500,11.979805470779858,3
1075,194000,12.175618592671356,3
1076,219500,12.299112067295642,2
1077,170000,12.04355959836804,3
1078,138800,11.84079653163984,4
1079,155900,11.95697646939348,3
1080,126000,11.744045122410055,2
1081,145000,11.884495917930655,1
1082,133000,11.798111925972618,1
1083,192000,12.165255859329688,0
1084,160000,11.982935344196433,4
1085,187500,12.141539457711714,0
1086,147000,11.898194668458824,0
1087,83500,11.33261388681514,0
1088,252000,12.437188334739655,4
1089,137500,11.83138646878959,1
1090,197000,12.190964083849376,1
1091,92900,11.439289689006644,3
1092,160000,11.982935344196433,2
1093,136500,11.824087219587645,0
1094,146000,11.891368749982083,3
1095,129000,11.767575435251748,0
1096,176432,12.080696479888449,0
1097,127000,11.751950239425476,4
1098,170000,12.04355959836804,1
1099,128000,11.759793355371237,1
1100,157000,11.964007453736912,1
1101,60000,11.002116507732016,2
1102,119500,11.691080018519528,0
1103,135000,11.81303746480054,0
1104,159500,11.979805470779858,3
1105,106000,11.571203807011967,0
1106,325000,12.691583538230216,4
1107,179900,12.100161978566868,0
1108,274725,12.52352951631214,2
1109,181000,12.10625783509458,0
1110,280000,12.54254845357358,0
1111,188000,12.144202560946876,4
1112,205000,12.230770136157428,1
1113,129900,11.774527900858468,2
1114,134500,11.80932691294063,0
1115,117000,11.669937760751914,3
1116,318000,12.669809806411456,2
1117,184100,12.123239799036943,2
1118,130000,11.775297421715829,0
1119,140000,11.849404844423074,1
1120,133700,11.803361242493628,0
1121,118400,11.68183244734232,1
1122,212900,12.268582547911404,1
1123,112000,11.6262630788088,0
1124,118000,11.678448377988165,4
1125,163900,12.007017865994577,4
1126,115000,11.652696102959752,3
1127,174000,12.066816325306588,1
1128,259000,12.464587201678082,4
1129,215000,12.278397958261774,3
1130,140000,11.849404844423074,0
1131,135000,11.81303746480054,4
1132,93500,11.445727410406752,4
1133,117500,11.674202123168431,1
1134,239500,12.386312871189734,0
1135,169000,12.037659911047468,2
1136,102000,11.53273789613992,1
1137,119000,11.686887175419702,4
1138,94000,11.451060699493429,4
1139,196000,12.185875040240456,3
1140,144000,11.87757552297847,3
1141,139000,11.842236406331557,3
1142,197500,12.193498926601634,0
1143,424870,12.959540872420414,3
1144,80000,11.289794413577894,2
1145,80000,11.289794413577894,4
1146,149000,11.91170829631447,1
1147,180000,12.100717685412471,1
1148,174500,12.069685751267224,0
1149,116900,11.669082701743504,4
1150,143000,11.870606902224589,2
1151,124000,11.728044909070784,3
1152,149900,11.917730355182512,3
1153,230000,12.345838935721968,1
1154,120500,11.6994133306336,4
1155,201800,12.215037342290756,4
1156,218000,12.292254928916668,4
1157,179900,12.100161978566868,1
1158,230000,12.345838935721968,3
1159,235128,12.367889578686164,0
1160,185000,12.128116509451258,4
1161,146000,11.891368749982083,3
1162,224000,12.319405795112926,2
1163,129000,11.767575435251748,2
1164,108959,11.59873612138334,4
1165,194000,12.175618592671356,1
1166,233170,12.359527368950229,1
1167,245350,12.41044511731981,1
1168,173000,12.06105265381003,2
1169,235000,12.367345048436391,2
1170,625000,13.34550852871726,1
1171,171000,12.049424683420916,0
1172,163000,12.001511614739403,3
1173,171900,12.05467400868968,4
1174,200500,12.208574513247497,0
1175,239000,12.384223015005311,0
1176,285000,12.560247968016562,3
1177,119500,11.691080018519528,0
1178,115000,11.652696102959752,0
1179,154900,11.950541482162045,2
1180,93000,11.440365524765756,2
1181,250000,12.429220196836384,3
1182,392500,12.880294363972055,4
1183,745000,13.521140839642674,1
1184,120000,11.695255355062796,0
1185,186700,12.137263685701864,4
1186,104900,11.560772327227417,4
1187,95000,11.461642696843066,1
1188,262000,12.476103599529845,4
1189,195000,12.180759965737863,0
1190,189000,12.149507585033072,1
1191,168000,12.031725210748633,2
1192,174000,12.066816325306588,0
1193,125000,11.736077016252436,4
1194,165000,12.013706813470414,3
1195,158000,11.970356641103,0
1196,176000,12.07824495582233,4
1197,219210,12.29779001527865,3
1198,144000,11.87757552297847,1
1199,178000,12.08954444723597,0
1200,148000,11.904974309480185,1
1201,116050,11.6617850286409,1
1202,197900,12.19552218463499,2
1203,117000,11.669937760751914,1
1204,213000,12.269052139516225,3
1205,153500,11.941462360646147,1
1206,271900,12.513193308436527,1
1207,107000,11.580593459194764,1
1208,200000,12.206077645517674,1
1209,140000,11.849404844423074,4
1210,290000,12.577639650232571,0
1211,189000,12.149507585033072,1
1212,164000,12.00762780434872,2
1213,113000,11.635151947212842,1
1214,145000,11.884495917930655,1
1215,134500,11.80932691294063,0
1216,125000,11.736077016252436,0
1217,112000,11.6262630788088,4
1218,229456,12.343470927093518,3
1219,80500,11.296024885689746,3
1220,91500,11.42410518016564,1
1221,115000,11.652696102959752,2
1222,134000,11.80560254159177,3
1223,143000,11.870606902224589,4
1224,137900,11.834291315386718,4
1225,184000,12.122696471358964,3
1226,145000,11.884495917930655,4
1227,214000,12.273735966890268,3
1228,147000,11.898194668458824,1
1229,367294,12.813920618864572,2
1230,127000,11.751950239425476,2
1231,190000,12.154784614286667,3
1232,132500,11.794345471549745,0
1233,101800,11.530775206233024,3
1234,142000,11.863589378812122,1
1235,130000,11.775297421715829,1
1236,138887,11.841423131921784,2
1237,175500,12.075400019877522,4
1238,195000,12.180759965737863,3
1239,142500,11.86710429621008,0
1240,265900,12.490879338036375,4
1241,224900,12.323415584358154,2
1242,248328,12.42250975887691,2
1243,170000,12.04355959836804,4
1244,465000,13.049794835104816,2
1245,230000,12.345838935721968,4
1246,178000,12.08954444723597,2
1247,186500,12.136191879981927,2
1248,169900,12.042971193457888,0
1249,129500,11.771443882099636,0
1250,119000,11.686887175419702,4
1251,244000,12.404927602627597,0
1252,171750,12.053801032483948,0
1253,130000,11.775297421715829,4
1254,294000,12.59133844767558,2
1255,165400,12.016128107502665,2
1256,127500,11.755879486687116,4
1257,301500,12.616528611893465,3
1258,99900,11.511934974596556,4
1259,190000,12.154784614286667,4
1260,151000,11.92504173829169,2
1261,181000,12.10625783509458,4
1262,128900,11.766799946849089,1
1263,161500,11.992266613576142,1
1264,180500,12.103491596905933,2
1265,181000,12.10625783509458,0
1266,183900,12.12215284831553,4
1267,122000,11.711784520403112,1
1268,378500,12.843973993864076,4
1269,381000,12.850557278777307,4
1270,144000,11.87757552297847,2
1271,260000,12.468440756144114,3
1272,185750,12.132162346145597,0
1273,137000,11.827743504053696,2
1274,177000,12.08391066125752,0
1275,139000,11.842236406331557,4
1276,137000,11.827743504053696,1
1277,162000,11.995357787034976,4
1278,197900,12.19552218463499,0
1279,237000,12.37581963951765,0
1280,68400,11.133142723386811,0
1281,227000,12.33270970174018,3
1282,180000,12.100717685412471,3
1283,150500,11.921725007667265,4
1284,139000,11.842236406331557,4
1285,169000,12.037659911047468,3
1286,132500,11.794345471549745,0
1287,143000,11.870606902224589,1
1288,190000,12.154784614286667,4
1289,278000,12.535379989788607,1
1290,281000,12.546113507028412,0
1291,180500,12.103491596905933,1
1292,119500,11.691080018519528,3
1293,107500,11.58525542883217,1
1294,162900,12.000897933306716,4
1295,115000,11.652696102959752,2
1296,138500,11.83863282480007,4
1297,155000,11.951186847493476,3
1298,140000,11.849404844423074,1
1300,154000,11.944714374881176,4
1301,225000,12.323860125621126,3
1302,177500,12.086731521684555,2
1303,290000,12.577639650232571,3
1304,232000,12.354496960983983,1
1305,130000,11.775297421715829,3
1306,325000,12.691583538230216,2
1307,202500,12.218500103788145,1
1308,138000,11.8350162104899,3
1309,147000,11.898194668458824,4
1310,179200,12.09626335986454,3
1311,335000,12.721888795877376,0
1312,203000,12.220966184120163,1
1313,302000,12.618185607609805,1
1314,333168,12.716405147731708,0
1315,119000,11.686887175419702,2
1316,206900,12.239995696974733,2
1317,295493,12.59640381105362,3
1318,208900,12.249615734512616,1
1319,275000,12.524530013005734,4
1320,111000,11.6172944892629,3
1321,156500,11.960817678718287,2
1322,72500,11.19135563385109,4
1323,190000,12.154784614286667,0
1324,82500,11.320565693461432,0
1325,147000,11.898194668458824,2
1326,55000,10.915106645867503,3
1327,79000,11.277215789596893,3
1328,130500,11.779136168550774,2
1329,256000,12.45293662970407,4
1330,176500,12.08108182106182,4
1331,227000,12.33270970174018,1
1332,132500,11.794345471549745,0
1333,100000,11.51293546492023,3
1334,125500,11.74006900564972,0
1335,125000,11.736077016252436,4
1336,167900,12.031129798974042,3
1337,135000,11.81303746480054,0
1338,52500,10.86858749601736,4
1339,200000,12.206077645517674,4
1340,128500,11.7636919653883,4
1341,123000,11.719947764402807,0
1342,155000,11.951186847493476,4
1343,228500,12.339295865674435,2
1344,177000,12.08391066125752,4
1345,155835,11.95655945119582,0
1346,108500,11.59451466851004,3
1347,262500,12.47801017053037,2
1348,283463,12.554840409959793,0
1349,215000,12.278397958261774,4
1350,122000,11.711784520403112,2
1351,200000,12.206077645517674,1
1352,171000,12.049424683420916,4
1353,134900,11.812296455066814,1
1354,410000,12.923914877701906,1
1355,235000,12.367345048436391,1
1356,170000,12.04355959836804,1
1357,110000,11.60824473564232,0
1358,149900,11.917730355182512,0
1359,177500,12.086731521684555,2
1360,315000,12.660331092405906,3
1361,189000,12.149507585033072,2
1362,260000,12.468440756144114,0
1363,104900,11.560772327227417,2
1364,156932,11.963574241653712,2
1365,144152,11.878630514504517,1
1366,216000,12.283038316285214,4
1367,193000,12.170450649220747,3
1368,127000,11.751950239425476,3
1369,144000,11.87757552297847,0
1370,232000,12.354496960983983,4
1371,105000,11.561725152903833,3
1372,165500,12.016732516077072,4
1373,274300,12.521981322562503,4
1374,466500,13.05301544288996,4
1375,250000,12.429220196836384,4
1376,239000,12.384223015005311,0
1377,91000,11.418625774449598,1
1378,117000,11.669937760751914,4
1379,83000,11.326607934898927,3
1380,167500,12.02874460037869,2
1381,58500,10.97679912709094,4
1382,237500,12.377927112974284,4
1383,157000,11.964007453736912,1
1384,112000,11.6262630788088,2
1385,105000,11.561725152903833,1
1386,125500,11.74006900564972,1
1387,250000,12.429220196836384,4
1388,136000,11.820417517632333,2
1389,377500,12.84132849667433,0
1390,131000,11.78296023574194,0
1391,235000,12.367345048436391,3
1392,124000,11.728044909070784,2
1393,123000,11.719947764402807,4
1394,163000,12.001511614739403,4
1395,246578,12.415437707935368,0
1396,281213,12.546871224308068,3
1397,160000,11.982935344196433,3
1398,137500,11.83138646878959,0
1399,138000,11.8350162104899,4
1400,137450,11.831022768939787,2
1401,120000,11.695255355062796,1
1402,193000,12.170450649220747,2
1403,193879,12.174994689959313,0
1404,282922,12.552930054797937,3
1405,105000,11.561725152903833,3
1406,275000,12.524530013005734,0
1407,133000,11.798111925972618,2
1408,112000,11.6262630788088,1
1409,125500,11.74006900564972,2
1410,215000,12.278397958261774,1
1411,230000,12.345838935721968,0
1412,140000,11.849404844423074,2
1413,90000,11.407576060361786,3
1414,257000,12.456835254920373,1
1415,207000,12.240478903153711,0
1416,175900,12.077676615757811,0
1417,122500,11.715874472198903,4
1418,340000,12.73670383776449,0
1419,124000,11.728044909070784,1
1420,223000,12.314931534737134,4
1421,179900,12.100161978566868,3
1422,127500,11.755879486687116,2
1423,136500,11.824087219587645,4
1424,274970,12.524420916542532,4
1425,144000,11.87757552297847,1
1426,142000,11.863589378812122,3
1427,271000,12.509877789891933,3
1428,140000,11.849404844423074,3
1429,119000,11.686887175419702,0
1430,182900,12.116700301832571,0
1431,192140,12.165984756488545,1
1432,143750,11.87583791515714,3
1433,64500,11.07443600653965,0
1434,186500,12.136191879981927,2
1435,160000,11.982935344196433,4
1436,174000,12.066816325306588,0
1437,120500,11.6994133306336,3
1438,394617,12.885673487343764,4
1439,149700,11.916395250412128,4
1440,197000,12.190964083849376,4
1441,191000,12.160033942617156,0
1442,149300,11.913719681428494,2
1443,310000,12.644330802262578,1
1444,121000,11.703554089007538,1
1445,179600,12.098493002763464,3
1446,129000,11.767575435251748,1
1447,157900,11.969723533345908,4
1448,240000,12.388398368982116,0
1449,112000,11.6262630788088,0
1450,92000,11.429554725537322,0
1451,136000,11.820417517632333,0
1452,287090,12.567554517655417,0
1453,145000,11.884495917930655,1
1454,84500,11.344518647594766,2
1455,185000,12.128116509451258,2
1456,175000,12.07254696717504,2
1457,210000,12.25486757159303,1
1458,266500,12.493133274926212,4
1459,142125,11.864469267087893,3
1460,147500,11.901590234400048,3
